Time,ECG
0.0,0.0
0.002000400080016003,0.025136114166224393
0.004000800160032006,0.050262301701373635
0.006001200240048009,0.07536864130582008
0.008001600320064013,0.10044522233961087
0.010002000400080016,0.125482150144257
0.012002400480096018,0.15046955135487003
0.014002800560112022,0.1753975791994378
0.016003200640128026,0.20025641878204026
0.01800360072014403,0.225036292346814
0.020004000800160033,0.24972746451948866
0.022004400880176037,0.2743202475233302
0.024004800960192037,0.2988050063663439
0.02600520104020804,0.3231721639966064
0.028005601120224044,0.34741220642261694
0.030006001200240048,0.3715156877955792
0.03200640128025605,0.39547323545054947
0.03400680136027205,0.4192755549034123
0.03600720144028806,0.4429134348006721
0.03800760152030406,0.46637775181907876
0.040008001600320066,0.48965947551213784
0.042008401680336066,0.5127496731005863
0.04400880176035207,0.535639514203953
0.04600920184036807,0.5583202755103571
0.048009601920384073,0.5807833453817399
0.05001000200040008,0.6030202283917585
0.05201040208041608,0.6250225497936226
0.05401080216043209,0.6467820599151897
0.05601120224044809,0.6682906384786838
0.058011602320464095,0.6895402988424495
0.060012002400480095,0.7105231921622033
0.0620124024804961,0.731231611469289
0.0640128025605121,0.7516579956635023
0.06601320264052811,0.7717949334181009
0.0680136027205441,0.7916351669946662
0.07001400280056011,0.8111715959655483
0.07201440288057612,0.8303972808416751
0.07401480296059212,0.8493054466035708
0.07601520304060812,0.8678894861334858
0.07801560312062412,0.8861429635466067
0.08001600320064013,0.9040596174193686
0.08201640328065612,0.9216333639129701
0.08401680336067213,0.9388582997902428
0.08601720344068814,0.955728705324102
0.08801760352070415,0.9722390470958715
0.09001800360072014,0.9883839806818403
0.09201840368073615,1.0041583532264866
0.09401880376075215,1.0195572059008633
0.09601920384076815,1.0345757762447234
0.09801960392078415,1.049209500391029
0.10002000400080016,1.0634540151715588
0.10202040408081617,1.0773051601024126
0.10402080416083216,1.090758979248273
0.10602120424084817,1.1038117229643751
0.10802160432086418,1.116459849515195
0.11002200440088018,1.1287000265689597
0.11202240448089618,1.1405291325671472
0.11402280456091218,1.1519442579682289
0.11602320464092819,1.1629427063649858
0.11802360472094418,1.1735219954748013
0.12002400480096019,1.183679858002424
0.1220244048809762,1.1934142423747607
0.1240248049609922,1.20272331334735
0.1260252050410082,1.2116054524822404
0.1280256051210242,1.2200592584970784
0.1300260052010402,1.2280835474852934
0.13202640528105622,1.2356773530073442
0.13402680536107223,1.2428399260530745
0.1360272054410882,1.249570734875303
0.1380276055211042,1.2558694646948538
0.14002800560112022,1.2617360172773142
0.14202840568113623,1.267170510381884
0.14402880576115223,1.2721732770827638
0.14602920584116824,1.2767448649636044
0.14802960592118425,1.2808860351856217
0.15003000600120023,1.2845977614300574
0.15203040608121624,1.2878812287157455
0.15403080616123224,1.2907378320926215
0.15603120624124825,1.2931691752120873
0.15803160632126426,1.295177068775222
0.16003200640128026,1.2967635288599049
0.16203240648129627,1.2979307751279907
0.16403280656131225,1.2986812289137497
0.16603320664132826,1.2990175111948665
0.16803360672134426,1.2989424404473526
0.17003400680136027,1.2984590303858075
0.17203440688137628,1.2975704875905345
0.17403480696139229,1.2962802090230803
0.1760352070414083,1.2945917794318424
0.17803560712142427,1.292508968649456
0.18003600720144028,1.290035728783735
0.1820364072814563,1.2871761913040103
0.1840368073614723,1.2839346640247726
0.1860372074414883,1.2803156279885892
0.1880376075215043,1.2763237342503275
0.19003800760152031,1.2719638005647762
0.1920384076815363,1.2672408079798199
0.1940388077615523,1.2621598973373718
0.1960392078415683,1.2567263656843357
0.19803960792158432,1.2509456625959174
0.20004000800160032,1.2448233864136582
0.20204040808161633,1.2383652804006233
0.20404080816163234,1.2315772288162166
0.20604120824164834,1.2244652529131557
0.20804160832166432,1.2170355068591754
0.21004200840168033,1.2092942735860839
0.21204240848169634,1.2012479605688349
0.21404280856171234,1.192903095537321
0.21604320864172835,1.1842663221236385
0.21804360872174436,1.1753443954476062
0.22004400880176037,1.1661441776433674
0.22204440888177635,1.1566726333299282
0.22404480896179235,1.146936825028527
0.22604520904180836,1.1369439085297626
0.22804560912182437,1.1267011282134298
0.23004600920184037,1.1162158123240493
0.23204640928185638,1.1054953682050968
0.2340468093618724,1.0945472774949674
0.23604720944188837,1.083379091287729
0.23804760952190437,1.0719984252617372
0.24004800960192038,1.0604129547792125
0.2420484096819364,1.0486304099598815
0.2440488097619524,1.0366585707318168
0.2460492098419684,1.0245052618626016
0.2480496099219844,1.0121783479739797
0.2500500100020004,0.9996857285431356
0.2520504100820164,0.9870353328937769
0.2540508101620324,0.974235115180181
0.2560512102420484,0.9612930493673814
0.2580516103220644,0.9482171242106584
0.2600520104020804,0.9350153382375093
0.26205241048209643,0.9216956947352614
0.26405281056211244,0.9082661967474877
0.26605321064212845,0.8947348420823823
0.26805361072214445,0.8811096183362342
0.27005401080216046,0.8673984979351356
0.2720544108821764,0.8536094331980414
0.2740548109621924,0.8397503514242848
0.2760552110422084,0.8258291500086372
0.27805561112222443,0.8118536915869735
0.28005601120224044,0.7978317992155955
0.28205641128225645,0.7837712515872317
0.28405681136227245,0.7696797782867129
0.28605721144228846,0.7555650550892948
0.28805761152230447,0.7414346993045675
0.2900580116023205,0.7272962651688673
0.2920584116823365,0.713157239289065
0.2940588117623525,0.6990250361405785
0.2960592118423685,0.6849069936224184
0.2980596119223845,0.6708103686720333
0.30006001200240046,0.656742332942694
0.30206041208241646,0.642709968546096
0.30406081216243247,0.628720263862836
0.3060612122424485,0.6147801094233607
0.3080616123224645,0.6008962938619424
0.3100620124024805,0.5870754999461938
0.3120624124824965,0.5733243006845731
0.3140628125625125,0.5596491555142984
0.3160632126425285,0.5460564065720125
0.3180636127225445,0.5325522750495097
0.3200640128025605,0.5191428576367645
0.32206441288257653,0.5058341230544519
0.32406481296259254,0.4926319086780911
0.32606521304260855,0.4795419172558806
0.3280656131226245,0.46656971372223655
0.3300660132026405,0.45372072210897835
0.3320664132826565,0.44100022255605387
0.3340668133626725,0.42841334842361334
0.33606721344268853,0.41596508350719313
0.33806761352270454,0.40366025935769423
0.34006801360272054,0.3915035527077753
0.34206841368273655,0.37949948300620906
0.34406881376275256,0.367652410061687
0.34606921384276856,0.35596653179747606
0.34806961392278457,0.344445882118271
0.3500700140028006,0.3330943288905053
0.3520704140828166,0.3219155720373145
0.3540708141628326,0.3109131417492699
0.35607121424284854,0.3000903968119269
0.35807161432286455,0.28945052305115576
0.36007201440288056,0.27899653189714974
0.36207241448289657,0.268731259067924
0.3640728145629126,0.2586573633730459
0.3660732146429286,0.24877732563825755
0.3680736147229446,0.23909344775157831
0.3700740148029606,0.2296078518313866
0.3720744148829766,0.22032247951691364
0.3740748149629926,0.21123909138149644
0.3760752150430086,0.20235926646885705
0.3780756151230246,0.19368440195260306
0.38007601520304063,0.18521571291905692
0.38207641528305664,0.17695423227344748
0.3840768153630726,0.16890081076941743
0.3860772154430886,0.16105611716171842
0.3880776155231046,0.15342063848189041
0.3900780156031206,0.145994680436638
0.3920784156831366,0.13877836792854475
0.3940788157631526,0.13177164569867778
0.39607921584316863,0.1249742790905688
0.39807961592318464,0.1183858549349685
0.40008001600320064,0.11200578255470328
0.40208041608321665,0.10583329488887755
0.40408081616323266,0.09986744973559658
0.40608121624324867,0.09410713111230212
0.4080816163232647,0.08855105073274216
0.4100820164032807,0.08319774959951776
0.4120824164832967,0.07804559971108
0.41408281656331264,0.07309280588197292
0.41608321664332865,0.06833740767504642
0.41808361672334465,0.06377728144429518
0.42008401680336066,0.05941014248690235
0.42208441688337667,0.05523354730300217
0.4240848169633927,0.051244895961604475
0.4260852170434087,0.04744143457105565
0.4280856171234247,0.04382025785234489
0.4300860172034407,0.04037831181349816
0.4320864172834567,0.03711239652323667
