Time,EMG
0.0,0.0
0.002000400080016003,0.5878869320601106
0.004000800160032006,0.9511341662228967
0.006001200240048009,0.950939928721386
0.008001600320064013,0.5873784403815232
0.010002000400080016,-0.0006284441781956797
0.012002400480096018,-0.5883951915573841
0.014002800560112022,-0.9513280280814596
0.016003200640128026,-0.9507453156536398
0.01800360072014403,-0.586869716722447
0.020004000800160033,0.0012568881081922807
0.022004400880176037,0.5889032186726116
0.024004800960192037,0.9515215142205101
0.02600520104020804,0.9505503270965192
0.028005601120224044,0.586360761283798
0.030006001200240048,-0.0018853315417899346
0.03200640128025605,-0.58941101320515
0.03400680136027205,-0.951714624563633
0.03600720144028806,-0.9503549631270336
0.03800760152030406,-0.5858515742665852
0.040008001600320066,0.002513774230792521
0.042008401680336066,0.5899185749544509
0.04400880176035207,0.9519073590345607
0.04600920184036807,0.9501592238223402
0.048009601920384073,0.5853421558719072
0.05001000200040008,-0.0031422159269979964
0.05201040208041608,-0.5904259037200582
0.05401080216043209,-0.9520997175571736
0.05601120224044809,-0.9499631092597441
0.058011602320464095,-0.5848325063009533
0.060012002400480095,0.00377065638221004
0.0620124024804961,0.5909329993016035
0.0640128025605121,0.9522917000555017
0.06601320264052811,0.9497666195167005
0.0680136027205441,0.5843226257550087
0.07001400280056011,-0.004399095348231042
0.07201440288057612,-0.5914398614988148
0.07401480296059212,-0.952483306453724
0.07601520304060812,-0.9495697546708106
0.07801560312062412,-0.583812514435445
0.08001600320064013,0.005027532576867536
0.08201640328065612,0.591946490111511
0.08401680336067213,0.9526745366761641
0.08601720344068814,0.9493725147998239
0.08801760352070415,0.583302172543724
0.09001800360072014,-0.00565596781991253
0.09201840368073615,-0.592452884939603
0.09401880376075215,-0.9528653906473011
0.09601920384076815,-0.9491748999816417
0.09801960392078415,-0.5827916002814097
0.10002000400080016,0.0
0.10202040408081617,0.0
0.10402080416083216,0.0
0.10602120424084817,0.0
0.10802160432086418,0.0
0.11002200440088018,0.0
0.11202240448089618,0.0
0.11402280456091218,0.0
0.11602320464092819,0.0
0.11802360472094418,0.0
0.12002400480096019,0.0
0.1220244048809762,0.0
0.1240248049609922,0.0
0.1260252050410082,0.0
0.1280256051210242,0.0
0.1300260052010402,0.0
0.13202640528105622,0.0
0.13402680536107223,0.0
0.1360272054410882,0.0
0.1380276055211042,0.0
0.14002800560112022,0.0
0.14202840568113623,0.0
0.14402880576115223,0.0
0.14602920584116824,0.0
0.14802960592118425,0.0
0.15003000600120023,0.0
0.15203040608121624,0.0
0.15403080616123224,0.0
0.15603120624124825,0.0
0.15803160632126426,0.0
0.16003200640128026,0.0
0.16203240648129627,0.0
0.16403280656131225,0.0
0.16603320664132826,0.0
0.16803360672134426,0.0
0.17003400680136027,0.0
0.17203440688137628,0.0
0.17403480696139229,0.0
0.1760352070414083,0.0
0.17803560712142427,0.0
0.18003600720144028,0.0
0.1820364072814563,0.0
0.1840368073614723,0.0
0.1860372074414883,0.0
0.1880376075215043,0.0
0.19003800760152031,0.0
0.1920384076815363,0.0
0.1940388077615523,0.0
0.1960392078415683,0.0
0.19803960792158432,0.0
0.20004000800160032,0.0
0.20204040808161633,0.0
0.20404080816163234,0.0
0.20604120824164834,0.0
0.20804160832166432,0.0
0.21004200840168033,0.0
0.21204240848169634,0.0
0.21404280856171234,0.0
0.21604320864172835,0.0
0.21804360872174436,0.0
0.22004400880176037,0.0
0.22204440888177635,0.0
0.22404480896179235,0.0
0.22604520904180836,0.0
0.22804560912182437,0.0
0.23004600920184037,0.0
0.23204640928185638,0.0
0.2340468093618724,0.0
0.23604720944188837,0.0
0.23804760952190437,0.0
0.24004800960192038,0.0
0.2420484096819364,0.0
0.2440488097619524,0.0
0.2460492098419684,0.0
0.2480496099219844,0.0
0.2500500100020004,0.0
0.2520504100820164,0.0
0.2540508101620324,0.0
0.2560512102420484,0.0
0.2580516103220644,0.0
0.2600520104020804,0.0
0.26205241048209643,0.0
0.26405281056211244,0.0
0.26605321064212845,0.0
0.26805361072214445,0.0
0.27005401080216046,0.0
0.2720544108821764,0.0
0.2740548109621924,0.0
0.2760552110422084,0.0
0.27805561112222443,0.0
0.28005601120224044,0.0
0.28205641128225645,0.0
0.28405681136227245,0.0
0.28605721144228846,0.0
0.28805761152230447,0.0
0.2900580116023205,0.0
0.2920584116823365,0.0
0.2940588117623525,0.0
0.2960592118423685,0.0
0.2980596119223845,0.0
0.30006001200240046,0.0
0.30206041208241646,0.0
0.30406081216243247,0.0
0.3060612122424485,0.0
0.3080616123224645,0.0
0.3100620124024805,0.0
0.3120624124824965,0.0
0.3140628125625125,0.0
0.3160632126425285,0.0
0.3180636127225445,0.0
0.3200640128025605,0.0
0.32206441288257653,0.0
0.32406481296259254,0.0
0.32606521304260855,0.0
0.3280656131226245,0.0
0.3300660132026405,0.0
0.3320664132826565,0.0
0.3340668133626725,0.0
0.33606721344268853,0.0
0.33806761352270454,0.0
0.34006801360272054,0.0
0.34206841368273655,0.0
0.34406881376275256,0.0
0.34606921384276856,0.0
0.34806961392278457,0.0
0.3500700140028006,0.0
0.3520704140828166,0.0
0.3540708141628326,0.0
0.35607121424284854,0.0
0.35807161432286455,0.0
0.36007201440288056,0.0
0.36207241448289657,0.0
0.3640728145629126,0.0
0.3660732146429286,0.0
0.3680736147229446,0.0
0.3700740148029606,0.0
0.3720744148829766,0.0
0.3740748149629926,0.0
0.3760752150430086,0.0
0.3780756151230246,0.0
0.38007601520304063,0.0
0.38207641528305664,0.0
0.3840768153630726,0.0
0.3860772154430886,0.0
0.3880776155231046,0.0
0.3900780156031206,0.0
0.3920784156831366,0.0
0.3940788157631526,0.0
0.39607921584316863,0.0
0.39807961592318464,0.0
0.40008001600320064,0.0
0.40208041608321665,0.0
0.40408081616323266,0.0
0.40608121624324867,0.0
0.4080816163232647,0.0
0.4100820164032807,0.0
0.4120824164832967,0.0
0.41408281656331264,0.0
0.41608321664332865,0.0
0.41808361672334465,0.0
0.42008401680336066,0.0
0.42208441688337667,0.0
0.4240848169633927,0.0
0.4260852170434087,0.0
0.4280856171234247,0.0
0.4300860172034407,0.0
0.4320864172834567,0.0
0.4340868173634727,0.0
0.4360872174434887,0.0
0.4380876175235047,0.0
0.44008801760352073,0.0
0.4420884176835367,0.0
0.4440888177635527,0.0
0.4460892178435687,0.0
0.4480896179235847,0.0
0.4500900180036007,0.0
0.4520904180836167,0.0
0.4540908181636327,0.0
0.45609121824364873,0.0
0.45809161832366474,0.0
0.46009201840368075,0.0
0.46209241848369675,0.0
0.46409281856371276,0.0
0.46609321864372877,0.0
0.4680936187237448,0.0
0.4700940188037607,0.0
0.47209441888377673,0.0
0.47409481896379274,0.0
0.47609521904380875,0.0
0.47809561912382476,0.0
0.48009601920384076,0.0
0.48209641928385677,0.0
0.4840968193638728,0.0
0.4860972194438888,0.0
0.4880976195239048,0.0
0.4900980196039208,0.0
0.4920984196839368,0.0
0.4940988197639528,0.0
0.4960992198439688,0.0
0.49809961992398477,0.0
0.5001000200040008,0.031417040418711004
0.5021004200840168,0.6130113276686954
0.5041008201640328,0.9603655392419467
0.5061012202440488,0.9407508443108142
0.5081016203240648,0.5616622881014887
0.5101020204040808,-0.032045168169631495
0.5121024204840968,-0.6135077240965943
0.5141028205641128,-0.9605405244313173
0.5161032206441288,-0.94053755400948
0.5181036207241448,-0.5611422234727569
0.5201040208041608,0.0326732832645368
0.5221044208841769,0.6140038782244494
0.5241048209641929,0.9607151302627652
0.5261052210442089,0.9403238922502464
0.5281056211242249,0.560621937225347
0.5301060212042409,-0.03330138545541461
0.5321064212842569,-0.6144997898563086
0.5341068213642729,-0.9608893566673468
0.5361072214442889,-0.9401098591174973
0.5381076215243049,-0.5601014295646949
0.5401080216043209,0.03392947449417252
0.5421084216843368,0.6149954587962707
0.5441088217643528,0.9610632035762368
0.5461092218443688,0.9398954546957832
0.5481096219243848,0.5595807006964181
0.5501100220044008,-0.03455755013269489
0.5521104220844169,-0.6154908848486649
0.5541108221644329,-0.9612366709207839
0.5561112222444489,-0.9396806790697422
0.5581116223244649,-0.5590597508261507
0.5601120224044809,0.03518561212304181
0.5621124224844969,0.6159860678177816
0.5641128225645129,0.9614097586324862
0.5661132226445289,0.9394655323242179
0.5681136227245449,0.5585385801596142
0.5701140228045609,-0.03581366021710835
0.5721144228845769,-0.6164810075080299
0.5741148229645929,-0.9615824666429764
0.5761152230446089,-0.9392500145441904
0.5781156231246249,-0.5580171889026645
0.580116023204641,0.03644169416682344
0.582116423284657,0.616975703723982
0.584116823364673,0.9617547948840446
0.586117223444689,0.9390341258147574
0.588117623524705,0.5574955772612209
0.590118023604721,-0.03706971372420684
0.592118423684737,-0.6174701562702392
0.594118823764753,-0.9619267432876235
0.596119223844769,-0.9388178662211921
0.5981196239247849,-0.556973745441337
0.6001200240048009,0.0
0.6021204240848169,0.0
0.6041208241648329,0.0
0.6061212242448489,0.0
0.6081216243248649,0.0
0.610122024404881,0.0
0.612122424484897,0.0
0.614122824564913,0.0
0.616123224644929,0.0
0.618123624724945,0.0
0.620124024804961,0.0
0.622124424884977,0.0
0.624124824964993,0.0
0.626125225045009,0.0
0.628125625125025,0.0
0.630126025205041,0.0
0.632126425285057,0.0
0.634126825365073,0.0
0.636127225445089,0.0
0.638127625525105,0.0
0.640128025605121,0.0
0.6421284256851371,0.0
0.6441288257651531,0.0
0.6461292258451691,0.0
0.6481296259251851,0.0
0.6501300260052011,0.0
0.6521304260852171,0.0
0.6541308261652331,0.0
0.656131226245249,0.0
0.658131626325265,0.0
0.660132026405281,0.0
0.662132426485297,0.0
0.664132826565313,0.0
0.666133226645329,0.0
0.668133626725345,0.0
0.670134026805361,0.0
0.6721344268853771,0.0
0.6741348269653931,0.0
0.6761352270454091,0.0
0.6781356271254251,0.0
0.6801360272054411,0.0
0.6821364272854571,0.0
0.6841368273654731,0.0
0.6861372274454891,0.0
0.6881376275255051,0.0
0.6901380276055211,0.0
0.6921384276855371,0.0
0.6941388277655531,0.0
0.6961392278455691,0.0
0.6981396279255851,0.0
0.7001400280056012,0.0
0.7021404280856172,0.0
0.7041408281656332,0.0
0.7061412282456492,0.0
0.7081416283256652,0.0
