Time,EEG
0.0,0.0
0.002000400080016003,0.1060662406203052
0.004000800160032006,0.20407916125580117
0.006001200240048009,0.28756629065673284
0.008001600320064013,0.3528453891887434
0.010002000400080016,0.399581667278745
0.012002400480096018,0.43057128405234774
0.014002800560112022,0.4508178442137924
0.016003200640128026,0.466139618709832
0.01800360072014403,0.48165687954204556
0.020004000800160033,0.5005337019118952
0.022004400880176037,0.5232809594862674
0.024004800960192037,0.5477840429894251
0.02600520104020804,0.5700357703320689
0.028005601120224044,0.5853775575622333
0.030006001200240048,0.5899242594660795
0.03200640128025605,0.5818018693553779
0.03400680136027205,0.5618739668443693
0.03600720144028806,0.5337608295581822
0.03800760152030406,0.5031326917095106
0.040008001600320066,0.47644162762402553
0.042008401680336066,0.45939945373298896
0.04400880176035207,0.4555762506523332
0.04600920184036807,0.46546869393711215
0.048009601920384073,0.4862753516327684
0.05001000200040008,0.512444912256763
0.05201040208041608,0.5368750744053656
0.05401080216043209,0.5524809472701994
0.05601120224044809,0.5537614628431023
0.058011602320464095,0.5379927743399974
0.060012002400480095,0.5057687945714034
0.0620124024804961,0.46076841903453364
0.0640128025605121,0.4088172732947544
0.06601320264052811,0.3564826195166677
0.0680136027205441,0.30955132604443203
0.07001400280056011,0.271765282096141
0.07201440288057612,0.24412055477004646
0.07401480296059212,0.22489306842637907
0.07601520304060812,0.21037041345673743
0.07801560312062412,0.19609211401626012
0.08001600320064013,0.17827334203457784
0.08201640328065612,0.1550412756845801
0.08401680336067213,0.12716042928483487
0.08601720344068814,0.09805162522429928
0.08801760352070415,0.07308696455887775
0.09001800360072014,0.058326034453802245
0.09201840368073615,0.05900118240601718
0.09401880376075215,0.07812643657585029
0.09601920384076815,0.11557875374466792
0.09801960392078415,0.16788785107208185
0.10002000400080016,0.2287994727410276
0.10202040408081617,0.2904887332731316
0.10402080416083216,0.34514154657465845
0.10602120424084817,0.3865322136258809
0.10802160432086418,0.41122618847904024
0.11002200440088018,0.4191286382602954
0.11202240448089618,0.4132590623820606
0.11402280456091218,0.3988205687234254
0.11602320464092819,0.38180300979819093
0.11802360472094418,0.36747008302166806
0.12002400480096019,0.3591045259178732
0.1220244048809762,0.3573170328786444
0.1240248049609922,0.36008072368640714
0.1260252050410082,0.36346975548512206
0.1280256051210242,0.362903561818843
0.1300260052010402,0.35457122745895175
0.13202640528105622,0.33666519823661933
0.13402680536107223,0.3101011323668354
0.1360272054410882,0.2785294075373592
0.1380276055211042,0.24762164905757328
0.14002800560112022,0.2237984558912511
0.14202840568113623,0.21270681041418135
0.14402880576115223,0.21782198623717605
0.14602920584116824,0.23952242003021276
0.14802960592118425,0.2748732230608003
0.15003000600120023,0.31818241764573696
0.15203040608121624,0.3622058172398091
0.15403080616123224,0.3997180989957577
0.15603120624124825,0.4250781009903334
0.15803160632126426,0.4354177964782193
0.16003200640128026,0.43117640407817825
0.16203240648129627,0.41586098795306825
0.16403280656131225,0.3951032534816916
0.16603320664132826,0.37525263480068083
0.16803360672134426,0.36185627454868136
0.17003400680136027,0.35840003804001863
0.17203440688137628,0.365615743457272
0.17403480696139229,0.3815156737878804
0.1760352070414083,0.4021320893038974
0.17803560712142427,0.42276247545770834
0.18003600720144028,0.43939460644789985
0.1820364072814563,0.44994062647229327
0.1840368073614723,0.45495738748354875
0.1860372074414883,0.4576593055507529
0.1880376075215043,0.46320796647599716
0.19003800760152031,0.477445407666648
0.1920384076815363,0.505379987600558
0.1940388077615523,0.5497996240130636
0.1960392078415683,0.6103603499531723
0.19803960792158432,0.6833849540890258
0.20004000800160032,0.7624346736345201
0.20204040808161633,0.8395287682630953
0.20404080816163234,0.9067286856531528
0.20604120824164834,0.9577144271511869
0.20804160832166432,0.9889826161862765
0.21004200840168033,1.0003881952810614
0.21204240848169634,0.9949118300964465
0.21404280856171234,0.9777234867401646
0.21604320864172835,0.9547828482241849
0.21804360872174436,0.9313273714984966
0.22004400880176037,0.9106218775524783
0.22204440888177635,0.8932741888096261
0.22404480896179235,0.8772769355540243
0.22604520904180836,0.8587522438164573
0.22804560912182437,0.8331992055511883
0.23004600920184037,0.7969177469408536
0.23204640928185638,0.7482381132305768
0.2340468093618724,0.6882337036914397
0.23604720944188837,0.6207243766097161
0.23804760952190437,0.5515554758471365
0.24004800960192038,0.48732045488189785
0.2420484096819364,0.43383667428042627
0.2440488097619524,0.39474939677939785
0.2460492098419684,0.3706117220141065
0.2480496099219844,0.35867465673039195
0.2500500100020004,0.353449534997225
0.2520504100820164,0.34791690801440545
0.2540508101620324,0.335098170025766
0.2560512102420484,0.3096175050628359
0.2580516103220644,0.2688841064548924
0.2600520104020804,0.21361745320533748
0.26205241048209643,0.14759882309383945
0.26405281056211244,0.0767206261451634
0.26605321064212845,0.007575124653996172
0.26805361072214445,-0.05406615766081267
0.27005401080216046,-0.10450842954331992
0.2720544108821764,-0.14282095582385274
0.2740548109621924,-0.17079634837202218
0.2760552110422084,-0.19220597817451301
0.27805561112222443,-0.2115523484016426
0.28005601120224044,-0.2326452323205251
0.28205641128225645,-0.25737234642319295
0.28405681136227245,-0.2849863859482442
0.28605721144228846,-0.3121005507547958
0.28805761152230447,-0.33340644354062593
0.2900580116023205,-0.3429457164788396
0.2920584116823365,-0.33562546974046986
0.2940588117623525,-0.3086024176324388
0.2960592118423685,-0.2621886043993345
0.2980596119223845,-0.2000453899705073
0.30006001200240046,-0.12860461347367244
0.30206041208241646,-0.05584390927928526
0.30406081216243247,0.01029924990791016
0.3060612122424485,0.06350194142068097
0.3080616123224645,0.10024861139180437
0.3100620124024805,0.12036556979758173
0.3120624124824965,0.12678105819399407
0.3140628125625125,0.12458322372157865
0.3160632126425285,0.11961812159320998
0.3180636127225445,0.11697923438628191
0.3200640128025605,0.11976215018177644
0.32206441288257653,0.12838778996793912
0.32406481296259254,0.14065258874242303
0.32606521304260855,0.15248045825388148
0.3280656131226245,0.1591748476576375
0.3300660132026405,0.15684362548925324
0.3320664132826565,0.14362602117766993
0.3340668133626725,0.12040028532829455
0.33606721344268853,0.09078078869643173
0.33806761352270454,0.060391686753648526
0.34006801360272054,0.035586708601095154
0.34206841368273655,0.021925715798179077
0.34406881376275256,0.022783242382317416
0.34606921384276856,0.03843601164025223
0.34806961392278457,0.06586212544324009
0.3500700140028006,0.0993122538198015
0.3520704140828166,0.13152513355231701
0.3540708141628326,0.1553023521125833
0.35607121424284854,0.16506954847124483
0.35807161432286455,0.15805447651351423
0.36007201440288056,0.13480603232752567
0.36207241448289657,0.09893923912594205
0.3640728145629126,0.05617963520241855
0.3660732146429286,0.012950080608188752
0.3680736147229446,-0.025148035278375273
0.3700740148029606,-0.05458553454430341
0.3720744148829766,-0.07458519519597154
0.3740748149629926,-0.08707285617741317
0.3760752150430086,-0.0959259199595242
0.3780756151230246,-0.10572167265783627
0.38007601520304063,-0.1203131109741925
0.38207641528305664,-0.1416030180345561
0.3840768153630726,-0.16883718091297015
0.3860772154430886,-0.1986072697826743
0.3880776155231046,-0.22557537874416447
0.3900780156031206,-0.24374991647341013
0.3920784156831366,-0.2480017764698735
0.3940788157631526,-0.2354456115637737
0.39607921584316863,-0.20633973620401952
0.39807961592318464,-0.1642728697643597
0.40008001600320064,-0.11557850571632056
0.40208041608321665,-0.06810567953590829
0.40408081616323266,-0.029631984906866582
0.40608121624324867,-0.006292116246923919
0.4080816163232647,-0.0013914278920671985
0.4100820164032807,-0.014879930861664246
0.4120824164832967,-0.04360100271122553
0.41408281656331264,-0.08224060321579582
0.41608321664332865,-0.12473341434853111
0.41808361672334465,-0.16577372821160974
0.42008401680336066,-0.20205768991422565
0.42208441688337667,-0.23295462481895307
0.4240848169633927,-0.26045075467981343
0.4260852170434087,-0.28839234559078064
0.4280856171234247,-0.3212315373768524
0.4300860172034407,-0.36260300115532523
0.4320864172834567,-0.4141021432321023
0.4340868173634727,-0.4745852476257405
0.4360872174434887,-0.5401812175028831
0.4380876175235047,-0.6050258978808145
0.44008801760352073,-0.66254772719419
0.4420884176835367,-0.7069929953587
0.4440888177635527,-0.7348153045566875
0.4460892178435687,-0.7455829777740471
0.4480896179235847,-0.7421732108387162
0.4500900180036007,-0.7301945147023944
0.4520904180836167,-0.7167669332730645
0.4540908181636327,-0.7089463305246645
0.45609121824364873,-0.7121660467694806
0.45809161832366474,-0.7290649635467338
0.46009201840368075,-0.7589765407720773
0.46209241848369675,-0.7981920054143077
0.46409281856371276,-0.8409223770646835
0.46609321864372877,-0.8807148629165014
0.4680936187237448,-0.9119709617659436
0.4700940188037607,-0.9311928862764571
0.47209441888377673,-0.9376564895353858
0.47409481896379274,-0.9333547716108817
0.47609521904380875,-0.9222398822520288
0.47809561912382476,-0.9089676123469131
0.48009601920384076,-0.8974729393842774
0.48209641928385677,-0.8897473312487136
0.4840968193638728,-0.885137759701067
0.4860972194438888,-0.8803563328496898
0.4880976195239048,-0.8702106677452635
0.4900980196039208,-0.8488830120605957
0.4920984196839368,-0.8114459843489804
0.4940988197639528,-0.7552395825576399
0.4960992198439688,-0.6807637421800917
0.49809961992398477,-0.5918561647146633
0.5001000200040008,-0.49509808934794347
0.5021004200840168,-0.3985785859966452
0.5041008201640328,-0.31030449831820384
0.5061012202440488,-0.2366297537825507
0.5081016203240648,-0.18107302369011477
0.5101020204040808,-0.14379782712183492
0.5121024204840968,-0.12186753707237301
0.5141028205641128,-0.1101992238383796
0.5161032206441288,-0.1029713154311225
0.5181036207241448,-0.09513223427004791
0.5201040208041608,-0.0836368905114396
0.5221044208841769,-0.06810990387788671
0.5241048209641929,-0.0507805863929139
0.5261052210442089,-0.03571861399549803
0.5281056211242249,-0.027575212152737963
0.5301060212042409,-0.03015887851157388
0.5321064212842569,-0.04521632193017515
0.5341068213642729,-0.07173806737591895
0.5361072214442889,-0.10597677569129463
0.5381076215243049,-0.14218738234006326
0.5401080216043209,-0.17391612558677783
0.5421084216843368,-0.19552568433413098
0.5441088217643528,-0.203580849615434
0.5461092218443688,-0.1977492341069057
0.5481096219243848,-0.18098732196242584
0.5501100220044008,-0.1589552898486822
0.5521104220844169,-0.13879188259894698
0.5541108221644329,-0.12753690630608064
0.5561112222444489,-0.1305750659717455
0.5581116223244649,-0.15046966719077465
0.5601120224044809,-0.18645940654452198
0.5621124224844969,-0.23472960206064702
0.5641128225645129,-0.289380682550974
0.5661132226445289,-0.34384802234470785
0.5681136227245449,-0.39241979018474415
0.5701140228045609,-0.43147968826232086
0.5721144228845769,-0.4601739019494473
0.5741148229645929,-0.4803480537448183
0.5761152230446089,-0.49578394998869446
0.5781156231246249,-0.5109416734039379
0.580116023204641,-0.5295364463014774
0.582116423284657,-0.553320912673241
0.584116823364673,-0.5813918311200313
0.586117223444689,-0.6102084618096628
0.588117623524705,-0.6343308779704788
0.590118023604721,-0.6477045239077339
0.592118423684737,-0.6451778238883153
0.594118823764753,-0.623877312785571
0.596119223844769,-0.5840953227179602
0.5981196239247849,-0.5294614454629543
0.6001200240048009,-0.46634231864056325
0.6021204240848169,-0.40260210109227096
0.6041208241648329,-0.34601202303026257
0.6061212242448489,-0.30268314276936875
0.6081216243248649,-0.2758907612547018
0.610122024404881,-0.2655632396915611
0.612122424484897,-0.2685458437767
0.614122824564913,-0.279561679437774
0.616123224644929,-0.2926232532471445
0.618123624724945,-0.3025411475761607
0.620124024804961,-0.3061569603955972
0.622124424884977,-0.30300051895000474
0.624124824964993,-0.29521811943407905
0.626125225045009,-0.2868025935880938
0.628125625125025,-0.282331587018636
0.630126025205041,-0.28554393048914956
0.632126425285057,-0.29812472642415744
0.634126825365073,-0.31901764127811266
0.636127225445089,-0.3444508297780876
0.638127625525105,-0.36868371076703155
0.640128025605121,-0.3852999874987771
0.6421284256851371,-0.38873307939179225
0.6441288257651531,-0.37564822392664343
0.6461292258451691,-0.34583651969425994
0.6481296259251851,-0.30239272498920666
0.6501300260052011,-0.251122129282724
0.6521304260852171,-0.19930957782495415
0.6541308261652331,-0.15413947719252225
0.656131226245249,-0.12114093096000479
0.658131626325265,-0.10302600103715236
0.660132026405281,-0.0991929798596283
0.662132426485297,-0.10600420145425518
0.664132826565313,-0.1177593539231413
0.666133226645329,-0.1281169493122224
0.668133626725345,-0.13160996779413187
0.670134026805361,-0.12488283916287884
0.6721344268853771,-0.10735023591090317
0.6741348269653931,-0.08112520534850114
0.6761352270454091,-0.05024831381246403
0.6781356271254251,-0.019424924624351345
0.6801360272054411,0.007399100285949534
0.6821364272854571,0.02825267814969734
0.6841368273654731,0.04382772353828807
0.6861372274454891,0.0574546398644225
0.6881376275255051,0.07435872964471699
0.6901380276055211,0.10037286915368969
0.6921384276855371,0.1404206853950678
0.6941388277655531,0.19714591892044256
0.6961392278455691,0.2700321619947985
0.6981396279255851,0.35524023299167967
0.7001400280056012,0.44621674845096304
0.7021404280856172,0.5349397297595152
0.7041408281656332,0.6135115960486163
0.7061412282456492,0.6757249936686787
0.7081416283256652,0.7182335401205513
0.7101420284056812,0.7410560815616895
0.7121424284856971,0.7473056676029244
0.7141428285657131,0.7422230372290614
0.7161432286457291,0.731762514532334
0.7181436287257451,0.7210844769172776
0.7201440288057611,0.7133269603971224
0.7221444288857771,0.708955242379125
0.7241448289657931,0.7058409218803361
0.7261452290458091,0.7000378208778036
0.7281456291258251,0.6870467654317423
0.7301460292058412,0.6632385145249347
0.7321464292858572,0.6270642810283849
0.7341468293658732,0.5797363223458618
0.7361472294458892,0.5251938048638674
0.7381476295259052,0.4693486105743445
0.7401480296059212,0.41878737080297157
0.7421484296859372,0.37924461095639445
0.7441488297659532,0.3542229100597389
0.7461492298459692,0.344104036330504
0.7481496299259852,0.3459777350703845
0.7501500300060012,0.3542409731165313
0.7521504300860172,0.36183277638188865
0.7541508301660332,0.36181458599826555
0.7561512302460492,0.34892158302604875
0.7581516303260653,0.32071753183624624
0.7601520304060813,0.2780826163424239
0.7621524304860973,0.22492658070376637
0.7641528305661133,0.16720808022054384
0.7661532306461293,0.11150902513586347
0.7681536307261452,0.06351855798818391
0.7701540308061612,0.026799219977066406
0.7721544308861772,0.002133685832512458
0.7741548309661932,-0.012397182978406949
0.7761552310462092,-0.02063850839357515
0.7781556311262252,-0.02709645935437359
0.7801560312062412,-0.035515340806381954
0.7821564312862572,-0.04766723000831981
0.7841568313662732,-0.06267122414339248
0.7861572314462892,-0.07702633201930917
0.7881576315263052,-0.08536247538157948
0.7901580316063213,-0.08173257874105001
0.7921584316863373,-0.06113046389797086
0.7941588317663533,-0.020858709931935657
0.7961592318463693,0.038596935800111955
