Time,Amplitude
0.0,0.03695815221153098
0.0010002000400080016,0.07097145120727366
0.002000400080016003,0.19181996661948997
0.0030006001200240046,0.186988253610457
0.004000800160032006,0.3537719418494518
0.005001000200040008,0.3223912994122564
0.006001200240048009,0.3269880768581448
0.007001400280056011,0.3547742476186979
0.008001600320064013,0.43166454868460447
0.009001800360072015,0.4735798450392763
0.010002000400080016,0.4044520318911238
0.011002200440088018,0.49387126343093524
0.012002400480096018,0.5093017364798305
0.01300260052010402,0.4651552546642914
0.014002800560112022,0.5057882427789195
0.015003000600120024,0.4649599774253661
0.016003200640128026,0.4646721745908009
0.017003400680136026,0.43149525839211766
0.01800360072014403,0.38526014858960167
0.01900380076015203,0.4233954609365409
0.020004000800160033,0.45351920711378035
0.021004200840168033,0.39383497005683754
0.022004400880176037,0.46785524744007057
0.023004600920184037,0.4726398327959387
0.024004800960192037,0.3603669989708367
0.02500500100020004,0.44019516149340476
0.02600520104020804,0.5155686402389981
0.027005401080216044,0.4864553136880394
0.028005601120224044,0.4799461765404771
0.029005801160232048,0.5003928752877083
0.030006001200240048,0.45812516541241477
0.03100620124024805,0.540453396751376
0.03200640128025605,0.5073652460522884
0.033006601320264055,0.5317228608524525
0.03400680136027205,0.5562352243539239
0.035007001400280055,0.5157694455472717
0.03600720144028806,0.5501660587883013
0.03700740148029606,0.5026663204522559
0.03800760152030406,0.48210795873295664
0.03900780156031206,0.48281650696065537
0.040008001600320066,0.36911556067074835
0.04100820164032806,0.36182890479667096
0.042008401680336066,0.30094495905361107
0.04300860172034407,0.3312615913892252
0.04400880176035207,0.34166958240980994
0.04500900180036007,0.23808861327847852
0.04600920184036807,0.23303069949676947
0.04700940188037608,0.1536760872181151
0.048009601920384073,0.18522942770000062
0.04900980196039208,0.18246620167641248
0.05001000200040008,0.12605820882394858
0.051010202040408084,0.1806108294622666
0.05201040208041608,0.13392303282338114
0.053010602120424084,0.23632826522919204
0.05401080216043209,0.17456027806614904
0.05501100220044009,0.23670517540316838
0.05601120224044809,0.24580078518107107
0.05701140228045609,0.3366903880797145
0.058011602320464095,0.3800111166841236
0.05901180236047209,0.335551379593644
